gene,class,importance,variance,variance_rank,n_cells_used,importance_rank
NBEAL1,CKD,0.00084751577,0.3554008850493474,2912,300,2575
HSPH1,CKD,0.00084712397,1.2613250260142714,1211,300,2576
PTGDS,CKD,0.0008463193,41.05574063895731,163,300,2577
PSMB7,CKD,0.0008457448,0.8122742933706377,1605,300,2578
ARPC5L,CKD,0.0008428381,0.45816380997413164,2425,300,2579
LBH,CKD,0.00084276934,0.6206717819597044,1969,300,2580
PA2G4,CKD,0.0008423344,0.5538800825321697,2116,300,2581
AMFR,CKD,0.0008417204,0.6149372773838013,1978,300,2582
MRPL17,CKD,0.00084169226,0.42845778501531867,2556,300,2583
OGDH,CKD,0.0008369001,0.48254708523947687,2333,300,2584
RTL8C,CKD,0.0008366805,0.4731079461626405,2370,300,2585
ERP27,CKD,0.0008364441,0.7225289342272855,1745,300,2586
CPQ,CKD,0.00083622284,0.5794765691872433,2057,300,2587
YIPF3,CKD,0.00083512196,0.5874830174302624,2038,300,2588
DNASE1,CKD,0.0008303914,0.9355587118855927,1454,300,2589
CLIC5,CKD,0.0008284332,0.5488222057893185,2127,300,2590
DNAJB1,CKD,0.0008274452,4.643621212089833,556,300,2591
CLDN2,CKD,0.00082598545,0.7243614734103592,1743,300,2592
ZMPSTE24,CKD,0.00082508515,0.5292978624792821,2179,300,2593
DUSP15,CKD,0.0008203323,0.5319412409491714,2170,300,2594
UBE2N,CKD,0.00082005083,0.8205347298738862,1593,300,2595
UBE2E3,CKD,0.0008188492,0.5881309392833319,2035,300,2596
MSRA,CKD,0.0008188009,0.5112222789939174,2247,300,2597
ATP6V1C2,CKD,0.0008177506,0.4576478462185944,2429,300,2598
HDDC2,CKD,0.0008123267,0.8771303613292335,1513,300,2599
SLC9A3,CKD,0.00081165874,0.8214505902604498,1592,300,2600
ANXA3,CKD,0.00080991915,0.478323446995716,2348,300,2601
DMAC1,CKD,0.00080892676,0.5964398320379231,2014,300,2602
EI24,CKD,0.00080852216,0.5917906145749489,2023,300,2603
PLD3,CKD,0.0008063254,0.5714808440414122,2076,300,2604
POU3F3,CKD,0.00080497644,0.8409998176274388,1567,300,2605
AKIRIN1,CKD,0.0008035577,0.47576697255465894,2358,300,2606
PIN4,CKD,0.0008010635,0.7785940486267608,1654,300,2607
ATP2C1,CKD,0.0007999307,0.4248476072499055,2575,300,2608
DGCR6L,CKD,0.0007991324,0.5565967404257908,2114,300,2609
MTPN,CKD,0.00079827843,0.36632170211428117,2857,300,2610
METTL5,CKD,0.0007958409,0.4484274942195241,2457,300,2611
CADM1,CKD,0.00079541706,0.4096640917814433,2634,300,2612
JAG1,CKD,0.0007951796,0.8161388017806825,1598,300,2613
ST6GAL1,CKD,0.00079504936,1.2719804895720466,1203,300,2614
PPP1R14A,CKD,0.00079184887,0.7598615490870687,1684,300,2615
MKNK2,CKD,0.00079020264,0.38534725058917196,2757,300,2616
CXCL6,CKD,0.0007900821,0.711642529900931,1762,300,2617
CRABP1,CKD,0.00078986154,0.5204822065217749,2220,300,2618
ARL4C,CKD,0.0007895678,0.5205168783612918,2219,300,2619
TMED1,CKD,0.0007894812,0.3616887047682909,2880,300,2620
S100A9,CKD,0.000788235,33.32939021553858,184,300,2621
DPM2,CKD,0.00078687706,0.3507932222118407,2947,300,2622
NASP,CKD,0.0007841769,0.3745614435367572,2801,300,2623
PSMB9,CKD,0.0007832663,0.5737995712174385,2069,300,2624
VWA1,CKD,0.00078069285,0.4222359649500883,2587,300,2625
SLC16A12,CKD,0.0007805969,0.9955821400320624,1393,300,2626
NME4,CKD,0.00077911426,0.759433280791839,1686,300,2627
S100A16,CKD,0.00077874743,1.2084611345966436,1239,300,2628
ISYNA1,CKD,0.0007740612,0.4417831252041226,2489,300,2629
MCRIP2,CKD,0.00077355653,0.7646388919419204,1673,300,2630
HEPACAM2,CKD,0.00077308604,0.3540985676869363,2921,300,2631
DUSP2,CKD,0.0007723312,0.5981290559106749,2011,300,2632
LSM2,CKD,0.0007722424,0.56795076936298,2086,300,2633
EFHD2,CKD,0.0007718779,0.50878292942161,2253,300,2634
TM7SF2,CKD,0.0007703282,0.432478167549583,2537,300,2635
NPNT,CKD,0.0007702858,0.7012942168057721,1783,300,2636
ASPH,CKD,0.0007672264,0.39699178447099903,2697,300,2637
EMC7,CKD,0.0007643438,0.6435445708236529,1897,300,2638
JCHAIN,CKD,0.0007630561,299.49520595820013,45,300,2639
MRPL3,CKD,0.0007627084,0.4654964667573022,2407,300,2640
HOXB-AS3,CKD,0.0007624806,0.9006156420817593,1490,300,2641
MRPS18C,CKD,0.0007615422,0.7353044493073791,1721,300,2642
GLOD4,CKD,0.0007610718,0.3974111600413603,2696,300,2643
TPST2,CKD,0.00075886626,0.5315380226527342,2171,300,2644
STARD7,CKD,0.00075829955,0.5031409972311232,2268,300,2645
ISCA1,CKD,0.00075269165,0.6065070300604987,1998,300,2646
RANBP2,CKD,0.0007525742,1.2804703563907154,1197,300,2647
CXCL2,CKD,0.0007520472,1.1949748855903846,1252,300,2648
POLR2E,CKD,0.0007517992,0.44628061936623964,2465,300,2649
CD3D,CKD,0.0007513294,0.5253494010639033,2192,300,2650
POLDIP2,CKD,0.0007497391,0.36165672422409756,2881,300,2651
GOT1,CKD,0.0007486558,1.0934647002972864,1310,300,2652
MARCKSL1,CKD,0.0007481254,0.9535009060222849,1432,300,2653
SOST,CKD,0.00074655295,1.05161434498675,1347,300,2654
VWF,CKD,0.00074601435,1.09676384930777,1307,300,2655
TM4SF1,CKD,0.0007417035,3.4653072811859698,649,300,2656
SEC31A,CKD,0.00074077374,0.45182307902108254,2451,300,2657
SLC4A1,CKD,0.0007392692,2.0804878065109933,883,300,2658
RGS10,CKD,0.00073921005,0.3489068892575956,2959,300,2659
FLT1,CKD,0.0007381451,1.0765177668555062,1320,300,2660
NAMPT,CKD,0.0007368907,0.4091798182928832,2640,300,2661
SYAP1,CKD,0.00073351414,0.4774126854406451,2351,300,2662
CRYAA,CKD,0.00073301553,0.47065098444428366,2385,300,2663
ADGRF1,CKD,0.0007319625,0.5418307534361158,2143,300,2664
GPC3,CKD,0.00073144486,0.4890703964930255,2311,300,2665
FCN1,CKD,0.0007278388,1.1705327105744123,1269,300,2666
TMEM134,CKD,0.0007275816,0.544218810547675,2135,300,2667
MYLK,CKD,0.0007238444,0.49329218299359445,2296,300,2668
CCT6A,CKD,0.00071913487,0.6494838416661054,1885,300,2669
GALNT11,CKD,0.000718681,1.0632816741698905,1337,300,2670
BGN,CKD,0.000717892,0.9529976400850059,1433,300,2671
S100A14,CKD,0.0007155006,0.8638575486135687,1532,300,2672
GZMB,CKD,0.00071494875,1.0287934837945534,1362,300,2673
AP1M2,CKD,0.0007141,0.6092395332400735,1993,300,2674
FAM3B,CKD,0.00071195187,0.6209201892392437,1967,300,2675
MRPL28,CKD,0.00071093667,0.5439485255879479,2136,300,2676
EBP,CKD,0.0007106757,0.3443507908762455,2990,300,2677
CPD,CKD,0.00071061094,0.4121796297336634,2620,300,2678
EPB41L4A-AS1,CKD,0.00071058265,0.35358245436832725,2925,300,2679
TWSG1,CKD,0.0007097704,0.3618193446288046,2879,300,2680
MPST,CKD,0.00070735207,0.5031933108871339,2267,300,2681
MRPL11,CKD,0.0007043855,0.3628978644682751,2873,300,2682
SLTM,CKD,0.0007023187,0.4415442367210868,2494,300,2683
TP53I13,CKD,0.0007010927,0.3514358117783031,2939,300,2684
FLYWCH2,CKD,0.00070047606,0.3432710171417608,2992,300,2685
CSNK2A1,CKD,0.00069902145,0.3541044751300151,2920,300,2686
TPD52,CKD,0.00069749705,0.5246424102511815,2198,300,2687
GMPR,CKD,0.00069591665,0.41411681118638616,2615,300,2688
PPARGC1A,CKD,0.00069241005,0.6770694334503475,1825,300,2689
PTPRA,CKD,0.000690186,0.4327541946200536,2534,300,2690
AIG1,CKD,0.00068844255,0.6976959252769046,1790,300,2691
HYI,CKD,0.000687012,0.4686769593673324,2392,300,2692
DHX15,CKD,0.0006839332,0.34761806841351295,2967,300,2693
PHLDA2,CKD,0.000683347,3.2852207168830305,671,300,2694
MEA1,CKD,0.0006831415,0.3546802658614775,2916,300,2695
RAB10,CKD,0.0006823013,0.5704132051487436,2077,300,2696
AIF1,CKD,0.00068214175,5.568840004825824,495,300,2697
PRPF40A,CKD,0.00067976007,0.3870450816210873,2746,300,2698
MYO1B,CKD,0.0006768523,0.42702282572508443,2563,300,2699
MTCH2,CKD,0.00067517924,0.6750041221357058,1831,300,2700
SDPR,CKD,0.0006751382,1.1878556272232552,1256,300,2701
NAA10,CKD,0.0006742711,0.5171028888615326,2231,300,2702
AAMDC,CKD,0.000673578,0.5276975981583542,2185,300,2703
TBC1D1,CKD,0.0006715631,0.5655710215670611,2089,300,2704
CNOT7,CKD,0.0006692827,0.3447211373704043,2989,300,2705
ITGA3,CKD,0.00066536985,0.6148350471225954,1980,300,2706
AC019080.1,CKD,0.00066491525,0.38330990599461884,2766,300,2707
PODXL,CKD,0.00066463236,7.569075029174394,430,300,2708
CCNG1,CKD,0.0006630741,0.4301878856050715,2547,300,2709
MMADHC,CKD,0.00066227344,0.385095252523952,2758,300,2710
SLC38A1,CKD,0.0006621634,1.3581140812025712,1155,300,2711
LSP1,CKD,0.00066112494,0.4095820227795114,2636,300,2712
RBP4,CKD,0.00066085544,8.660645227615158,405,300,2713
CCN2,CKD,0.0006595476,0.7545129673403148,1690,300,2714
CETN2,CKD,0.0006586694,0.6225371956143487,1958,300,2715
PSMA3,CKD,0.00065726094,0.9170732459864492,1473,300,2716
SLC13A1,CKD,0.0006558014,0.8878479967453657,1504,300,2717
METAP2,CKD,0.00065422035,0.5848283130224189,2046,300,2718
TESC,CKD,0.0006526019,0.5637920612188462,2092,300,2719
DDB1,CKD,0.00065252587,0.43703060344233224,2515,300,2720
CTSZ,CKD,0.0006522944,1.0652351033022263,1334,300,2721
BHMT,CKD,0.00065041456,1.8454436360783433,953,300,2722
DEPTOR,CKD,0.0006492916,0.41941089811949595,2599,300,2723
RBCK1,CKD,0.0006492461,0.38570353195208795,2750,300,2724
OSBPL9,CKD,0.00064837525,0.43627818312712796,2519,300,2725
SNX17,CKD,0.0006467093,0.3691633648367626,2837,300,2726
C1orf43,CKD,0.00064540195,0.9577589049451981,1424,300,2727
ADGRL4,CKD,0.0006447387,0.35044205174768417,2952,300,2728
DUSP9,CKD,0.0006416713,1.9289162599152119,917,300,2729
COMMD3,CKD,0.0006403576,0.35044652336965576,2951,300,2730
CHMP1B,CKD,0.00063905306,0.45500685376593625,2443,300,2731
RCAN2,CKD,0.00062998536,0.4840527024772567,2321,300,2732
TMX4,CKD,0.0006277346,0.7206101294634559,1749,300,2733
NDUFB6,CKD,0.00062615436,1.4273376063307242,1117,300,2734
ZFYVE21,CKD,0.0006253096,0.35301852250101284,2929,300,2735
ATP6V1G3,CKD,0.00062476296,6.7436796252596904,455,300,2736
PRKCSH,CKD,0.0006217342,0.4990750992038427,2282,300,2737
TNC,CKD,0.00061992335,0.3810153551764581,2772,300,2738
CLDN5,CKD,0.0006195458,1.6018046030655433,1034,300,2739
HNRNPAB,CKD,0.00061920093,0.4403246874638743,2498,300,2740
PEPD,CKD,0.00061685743,2.537065312480758,785,300,2741
LCN2,CKD,0.0006160547,11.593338016391355,339,300,2742
LINC01187,CKD,0.0006146118,0.6135689535703823,1985,300,2743
ECI2,CKD,0.0006145502,0.9157504578627198,1475,300,2744
PLCL1,CKD,0.0006133259,0.4424077850437321,2483,300,2745
CADPS2,CKD,0.00061299914,0.4916692351228891,2304,300,2746
GNLY,CKD,0.00061173306,11.544820633883257,340,300,2747
RND3,CKD,0.00061060453,0.38740322539923033,2743,300,2748
KCTD12,CKD,0.00060678984,1.290294720787494,1187,300,2749
COA6,CKD,0.00060613244,0.3941617145631268,2710,300,2750
SBSPON,CKD,0.00060379703,0.42348697620940545,2578,300,2751
CAV1,CKD,0.0006036153,1.0280584394825167,1363,300,2752
FCGR3A,CKD,0.0005986473,0.442789658643294,2482,300,2753
FNBP1L,CKD,0.0005963116,0.5614985429416715,2101,300,2754
C7orf55,CKD,0.0005957659,0.5083665228241255,2254,300,2755
CDKN1A,CKD,0.0005942209,0.48404747144330545,2322,300,2756
PRKDC,CKD,0.0005921564,0.5069607368941991,2257,300,2757
HDGF,CKD,0.0005916433,0.4321907246720991,2540,300,2758
OCLN,CKD,0.0005898632,0.35110137971019584,2942,300,2759
TPR,CKD,0.0005896602,0.45533901782511604,2442,300,2760
SPTBN2,CKD,0.00058763963,0.46942345598980617,2388,300,2761
POLR1D,CKD,0.00058747025,0.7404518382382609,1709,300,2762
PRDX4,CKD,0.0005849509,0.6765836769577199,1827,300,2763
AKR7A3,CKD,0.0005834439,0.4197544652843501,2594,300,2764
SLC7A8,CKD,0.0005827464,1.362029216238535,1154,300,2765
CRTAP,CKD,0.000581877,0.3508999185626453,2945,300,2766
CCND1,CKD,0.00058135134,1.0250600396505019,1367,300,2767
PCCA,CKD,0.00058070075,1.0048383886736527,1382,300,2768
PBX1,CKD,0.00058069243,0.6500946199061497,1882,300,2769
MBTPS1,CKD,0.0005788337,0.3761908322834665,2795,300,2770
LTF,CKD,0.0005744653,17.460934863976306,262,300,2771
C15orf48,CKD,0.0005735665,2.831581372909695,730,300,2772
RAB25,CKD,0.0005729874,0.5611157216326804,2102,300,2773
HMGA1,CKD,0.0005686864,0.684395563345279,1813,300,2774
SWI5,CKD,0.00056742236,0.3688039253710719,2839,300,2775
SHISA3,CKD,0.0005658255,0.3943097840625414,2709,300,2776
PALLD,CKD,0.00055975554,0.4060276542504723,2657,300,2777
MRPL18,CKD,0.0005571181,0.6170850141922126,1976,300,2778
ABCA5,CKD,0.000556479,0.587205527828625,2040,300,2779
CHMP4A,CKD,0.0005560859,0.4321709483886237,2541,300,2780
C7orf73,CKD,0.00055441185,0.445106596196017,2469,300,2781
CDKN1C,CKD,0.0005532932,6.874839740818563,451,300,2782
DGUOK,CKD,0.0005523951,0.48602829209264137,2318,300,2783
IRF2BP2,CKD,0.00055167975,0.7814485980817565,1646,300,2784
UGCG,CKD,0.00054909434,0.762594989520372,1676,300,2785
MEIS2,CKD,0.00054859713,0.5999856970977566,2008,300,2786
ADH1C,CKD,0.0005483205,0.43395910546228195,2523,300,2787
SEP15,CKD,0.00054823793,0.47369529471829436,2367,300,2788
C7,CKD,0.00054812885,1.148557356437022,1280,300,2789
ATF3,CKD,0.0005474805,8.5923408733263,409,300,2790
CCDC107,CKD,0.0005470466,0.46750793626740206,2396,300,2791
DNAJC8,CKD,0.00054661423,0.6269742654231287,1949,300,2792
ANO6,CKD,0.00054474565,0.38153850059317096,2769,300,2793
ARL4D,CKD,0.00054428115,0.8712745403847169,1521,300,2794
CTDSPL,CKD,0.00054427615,0.415270557521114,2611,300,2795
WASHC3,CKD,0.0005417508,0.40221566459800145,2673,300,2796
BIRC2,CKD,0.0005394055,0.42283296135867077,2582,300,2797
ABI3BP,CKD,0.00053778855,0.37205819216840313,2814,300,2798
CD44,CKD,0.0005371779,0.5731802579934837,2072,300,2799
CTSS,CKD,0.0005370257,1.8331108928142448,956,300,2800
FHL1,CKD,0.0005352933,0.43109680191853644,2545,300,2801
NBL1,CKD,0.0005320063,0.37512586904138095,2800,300,2802
RNF19A,CKD,0.00053077185,0.5773002037991962,2064,300,2803
GLYATL1,CKD,0.00052938965,0.48059523970533913,2342,300,2804
CUX1,CKD,0.0005281339,0.3549137614347875,2914,300,2805
STAG2,CKD,0.00052658725,0.37346374897041956,2808,300,2806
MPLKIP,CKD,0.0005259338,0.5235989325479435,2201,300,2807
TAGLN,CKD,0.00052488735,72.1860886311013,125,300,2808
UPP1,CKD,0.0005244194,3.3340754051149157,663,300,2809
MTURN,CKD,0.0005231862,1.578965849358092,1045,300,2810
PGRMC2,CKD,0.0005231278,0.36917683494750114,2836,300,2811
S100A8,CKD,0.0005207243,17.011419023978302,265,300,2812
CHGB,CKD,0.0005172106,0.5625333354183668,2095,300,2813
MIR4435-1HG,CKD,0.0005149304,0.37794772800986304,2782,300,2814
CNIH4,CKD,0.00051474763,0.9311850784115386,1459,300,2815
PMEPA1,CKD,0.0005138431,0.4632505004696986,2414,300,2816
SMIM4,CKD,0.00051102194,1.0030315589332228,1385,300,2817
ARSD,CKD,0.00050871616,0.4595047802474664,2423,300,2818
GANAB,CKD,0.0005086414,0.3729715644537015,2811,300,2819
SFRP2,CKD,0.0005047931,0.38867873642331685,2735,300,2820
MAFF,CKD,0.00050460425,0.737161499888317,1713,300,2821
GATA3-AS1,CKD,0.00050455047,0.5743007223634531,2068,300,2822
BSND,CKD,0.00050118606,0.3451005807543469,2988,300,2823
NUMA1,CKD,0.0004993714,0.41316933892444485,2617,300,2824
SORT1,CKD,0.00049423747,0.36417251187213195,2865,300,2825
ALOX5AP,CKD,0.0004923841,0.5232570518604689,2205,300,2826
CD93,CKD,0.00049219705,0.49712111364358064,2287,300,2827
CREB3L2,CKD,0.0004915322,0.4720608802717807,2377,300,2828
GZMH,CKD,0.0004893867,0.34725919951544715,2973,300,2829
EPHX2,CKD,0.0004890819,0.3767582360385504,2791,300,2830
OGT,CKD,0.00048774853,0.38834940256521133,2738,300,2831
HEG1,CKD,0.0004838471,0.41483334976243,2612,300,2832
ADRM1,CKD,0.00048133556,0.4714799953281765,2379,300,2833
RNF152,CKD,0.00047667325,0.6482562736453895,1888,300,2834
IRX2,CKD,0.00046669194,0.6986519222545912,1788,300,2835
ACTA2,CKD,0.00046543594,9.331002525728257,393,300,2836
RRAGD,CKD,0.00046523026,0.5213873400107341,2215,300,2837
MRPS28,CKD,0.0004642722,0.40848763663699983,2642,300,2838
GYPC,CKD,0.00045863813,0.44705985777332563,2461,300,2839
CAVIN3,CKD,0.00045786615,0.35842911682700085,2894,300,2840
CD68,CKD,0.0004561533,0.3456419417457831,2985,300,2841
PART1,CKD,0.00045598065,0.5428312049526746,2139,300,2842
L1CAM,CKD,0.0004542818,0.3477120921488323,2966,300,2843
TMEM88,CKD,0.00045314437,0.5141586852229266,2237,300,2844
TMEM9B,CKD,0.00044389273,0.5271466431584262,2186,300,2845
MRPS16,CKD,0.00044023912,0.6592446855845742,1861,300,2846
AC087379.2,CKD,0.00043524592,0.3642808983598431,2864,300,2847
AP2A2,CKD,0.00043239535,0.34244233287232423,2997,300,2848
CFH,CKD,0.000430193,1.0651302515481484,1335,300,2849
UBE2A,CKD,0.00042950932,0.34654287859918204,2979,300,2850
GIMAP7,CKD,0.00042800128,0.38114457718969125,2771,300,2851
ENPEP,CKD,0.00042789473,0.9969852427895862,1391,300,2852
RGCC,CKD,0.00042562772,2.7400431540642467,747,300,2853
PLEC,CKD,0.00042446132,0.35655905427734785,2905,300,2854
AMN,CKD,0.00041943064,1.3565951758274617,1156,300,2855
FERMT2,CKD,0.0004167319,0.36274109804086696,2875,300,2856
TRA2B,CKD,0.00041498028,0.46417726878575627,2412,300,2857
WWC1,CKD,0.00041349046,0.41954638057179927,2595,300,2858
HNRNPH2,CKD,0.0004116168,0.36940465830669367,2832,300,2859
FCN3,CKD,0.00041122595,1.9880064974061231,908,300,2860
ENG,CKD,0.00041082135,2.1025168610024254,873,300,2861
CD14,CKD,0.00040951488,1.489799709712221,1085,300,2862
TMX2,CKD,0.0004083414,0.35720268862199295,2903,300,2863
ADAMTS6,CKD,0.00040444575,0.35440781192978693,2917,300,2864
HRAS,CKD,0.0004016305,0.36415501748980883,2866,300,2865
HCST,CKD,0.00040100637,1.6287256728126032,1026,300,2866
COL1A1,CKD,0.000397471,1.742032866864514,988,300,2867
C1orf162,CKD,0.00039654167,0.38390769094663396,2763,300,2868
MACROD1,CKD,0.00039505307,0.5620237395508343,2098,300,2869
ACP5,CKD,0.00039286245,0.4047742786025606,2660,300,2870
NKG7,CKD,0.0003928258,4.06115754082813,597,300,2871
SPOCK2,CKD,0.00039021103,0.5191264024087889,2223,300,2872
ITGB2,CKD,0.00038652727,0.5369096071840083,2155,300,2873
SMIM37,CKD,0.00038504117,0.7044486267460123,1777,300,2874
HIST1H1C,CKD,0.00038283088,0.425747202740555,2570,300,2875
SERTAD4-AS1,CKD,0.0003796412,0.3537623739402817,2923,300,2876
SPTSSA,CKD,0.00037914648,0.371725564716003,2817,300,2877
DMRT2,CKD,0.0003763019,1.0037240685646232,1384,300,2878
SRA1,CKD,0.00037504343,0.3777361631221695,2783,300,2879
PLPP3,CKD,0.0003741514,1.5623417084560074,1053,300,2880
AQP6,CKD,0.00037370154,0.7058755913568551,1775,300,2881
MRPL36,CKD,0.0003715664,0.7072325507295515,1769,300,2882
PTRHD1,CKD,0.00037054514,0.43935059687632094,2501,300,2883
UBE2S,CKD,0.00036781622,0.5060057044382374,2260,300,2884
RBMS1,CKD,0.00036380158,0.5044290018066971,2265,300,2885
IL1B,CKD,0.00036243425,1.3794500058048265,1147,300,2886
PLCXD2,CKD,0.0003595235,0.4956404557964063,2289,300,2887
MYL9,CKD,0.0003567663,9.903291529833835,379,300,2888
CSRP2,CKD,0.00035438518,1.5957378438964565,1041,300,2889
GMFG,CKD,0.00035258688,0.6897055052441357,1802,300,2890
ESM1,CKD,0.00034361027,0.5839031351239041,2050,300,2891
PPAP2A,CKD,0.0003435869,1.4929187649754678,1083,300,2892
APOLD1,CKD,0.0003429848,0.4037453149344816,2668,300,2893
SPINT1-AS1,CKD,0.0003429723,0.714489486316487,1758,300,2894
TRIB1,CKD,0.00034177888,0.4942564746204972,2294,300,2895
TCF4,CKD,0.0003389638,0.3969153940943823,2698,300,2896
CDC26,CKD,0.00033357315,0.43181948982215834,2543,300,2897
FAM229B,CKD,0.00033052516,0.3466119018111351,2978,300,2898
MYH11,CKD,0.000322071,2.06475923461283,888,300,2899
EHD3,CKD,0.00032116252,0.46569093235986375,2403,300,2900
ATP5F1,CKD,0.00032101147,0.676798839263555,1826,300,2901
SLC4A9,CKD,0.00031916169,0.394872339428487,2706,300,2902
ZFAND2A,CKD,0.00031839512,0.5080282847147742,2255,300,2903
SLC22A6,CKD,0.00031744156,0.6539846390678705,1873,300,2904
NRGN,CKD,0.00031302997,0.35927900616563874,2891,300,2905
CALCA,CKD,0.0003086261,1.9539966063618703,915,300,2906
GPC4,CKD,0.00030652745,0.3519442372767054,2935,300,2907
BAG3,CKD,0.00030083017,0.8651305186627288,1530,300,2908
SLC6A8,CKD,0.00029897632,0.3543254864033165,2918,300,2909
MIR4435-2HG,CKD,0.00029747083,0.5149836972897531,2235,300,2910
TUBB2B,CKD,0.00029590548,0.5843130199410786,2049,300,2911
C1QC,CKD,0.00029223377,1.7884351467068194,969,300,2912
RHBG,CKD,0.00029113956,0.6680688172014468,1845,300,2913
MCAM,CKD,0.00029109803,0.4827037326502352,2330,300,2914
TPM2,CKD,0.00028006232,8.043919381407811,418,300,2915
DERL3,CKD,0.00027852436,1.4937733272641058,1082,300,2916
PLA2R1,CKD,0.0002710181,0.5691621555314502,2080,300,2917
CYTOR,CKD,0.0002693903,0.62231598927501,1961,300,2918
DDC,CKD,0.00026141593,0.8473826293602842,1559,300,2919
RGS2,CKD,0.00025983682,0.606187129638481,1999,300,2920
LIPA,CKD,0.00025855092,0.3684426111787665,2842,300,2921
RP11-532F12.5,CKD,0.00025702614,0.3707419094946477,2824,300,2922
OLR1,CKD,0.00023155748,0.4093746855903368,2638,300,2923
DPYS,CKD,0.00022588191,0.6484698321766894,1886,300,2924
MS4A7,CKD,0.00022259165,0.49544422716857134,2291,300,2925
REN,CKD,0.0002191687,24.6986346697388,222,300,2926
SLC5A12,CKD,0.00021452956,1.0708757476431856,1329,300,2927
XCL2,CKD,0.00021293917,0.6673912293894046,1846,300,2928
FABP5,CKD,0.00021212426,2.196565281885383,854,300,2929
TMEM207,CKD,0.00021110222,0.45703277685615507,2433,300,2930
PTN,CKD,0.00020745874,0.35584359078437466,2908,300,2931
SAA1,CKD,0.00020744097,6.128315686849227,477,300,2932
APOC1,CKD,0.00020655958,41.28816353863678,162,300,2933
ENPP2,CKD,0.00020479145,0.3581934502537237,2897,300,2934
CKS2,CKD,0.00020310402,0.7321323673427176,1725,300,2935
HTRA1,CKD,0.00019425982,1.5754749840885198,1046,300,2936
COL3A1,CKD,0.0001904946,2.2061030044787753,851,300,2937
ZNF331,CKD,0.00018344908,0.4317255794578481,2544,300,2938
POSTN,CKD,0.0001773771,0.42496289727714,2574,300,2939
HOPX,CKD,0.00017330806,0.35006507608964593,2954,300,2940
CXCL1,CKD,0.00016476336,1.1131210680444361,1297,300,2941
KLF4,CKD,0.00016119814,0.4331001577702982,2528,300,2942
FABP4,CKD,0.00016042752,0.8347270741614877,1578,300,2943
COL1A2,CKD,0.00015921473,1.496702802388607,1079,300,2944
RP6-99M1.2,CKD,0.00015716041,0.3537993723254621,2922,300,2945
ADM,CKD,0.0001508158,1.8064377584363938,961,300,2946
CCL21,CKD,0.00014378475,2.572950577508424,778,300,2947
EDN2,CKD,0.00013369617,0.36289229990260824,2874,300,2948
NR0B2,CKD,0.0001328673,1.0313095047205882,1357,300,2949
HSPA6,CKD,0.00012753397,1.563294444237053,1052,300,2950
CCDC80,CKD,0.0001229246,0.432129111177579,2542,300,2951
IGJ,CKD,0.00011088499,34.56636286961847,179,300,2952
CCL3L1,CKD,0.00010606942,4.913432617097149,531,300,2953
REG1A,CKD,0.000104916544,33.37094838971433,183,300,2954
DCN,CKD,0.00010267784,4.666279133326972,554,300,2955
FGF1,CKD,9.3595634e-05,0.4043444967258035,2661,300,2956
PTPRO,CKD,8.536998e-05,0.5704115197455112,2078,300,2957
PLN,CKD,7.054428e-05,0.9419089129383394,1448,300,2958
SLC26A4,CKD,6.934448e-05,0.5580860178000802,2110,300,2959
HBEGF,CKD,6.855384e-05,0.36221237142302987,2877,300,2960
IGHG1,CKD,5.7921225e-05,817.7952812546691,25,300,2961
OLFM4,CKD,5.105727e-05,2.0966729740159904,876,300,2962
MT1A,CKD,5.0769522e-05,0.5634358524727996,2093,300,2963
IGHM,CKD,3.0344616e-05,79.77453392141496,114,300,2964
S100B,CKD,2.5265741e-05,1.023174635890951,1370,300,2965
SAA2,CKD,2.0959107e-05,0.967686920736464,1413,300,2966
SST,CKD,1.7938266e-05,2.402242633608875,812,300,2967
NPHS2,CKD,1.1787604e-05,2.0052785676472027,903,300,2968
CXCL10,CKD,1.0859561e-05,0.8229629580446034,1589,300,2969
IGLC2,CKD,9.489371e-06,14741.227033717869,8,300,2970
IGKC,CKD,8.720948e-06,93867.24032473254,1,300,2971
IGLV6-57,CKD,7.16334e-06,7.0091005578744685,448,300,2972
CHI3L1,CKD,6.4716774e-06,0.8748481401411136,1516,300,2973
CXCL8,CKD,5.9127537e-06,0.6037846710923647,2002,300,2974
IGHA2,CKD,9.197008e-07,67.43685682735332,130,300,2975
LUM,CKD,0.0,0.4895473525898595,2309,300,2976
IGLV2-14,CKD,0.0,1.0070899162107492,1380,300,2977
CCL17,CKD,0.0,0.40008707741988075,2681,300,2978
IGKV1-27,CKD,0.0,0.46839354296610997,2393,300,2979
REG1B,CKD,0.0,0.3534831458828545,2926,300,2980
PLA2G2A,CKD,0.0,13.950576760404159,299,300,2981
COMP,CKD,0.0,0.5248827618941324,2196,300,2982
IGLV3-1,CKD,0.0,1.0578901997506618,1342,300,2983
CLPS,CKD,0.0,0.4812932222222222,2339,300,2984
IGHD,CKD,0.0,1.7204202893319689,994,300,2985
CCL20,CKD,0.0,2.6402630640520366,766,300,2986
MMP13,CKD,0.0,0.587951,2036,300,2987
IGKV4-1,CKD,0.0,2.565203445769101,781,300,2988
SERPINF1,CKD,0.0,0.3981667374527789,2693,300,2989
AREG,CKD,0.0,0.4899595282479167,2306,300,2990
SFRP4,CKD,0.0,0.9057888840517946,1484,300,2991
